state,district,date,demo_age_5_17,demo_age_17_plus
Bihar,Kishanganj,2025-10-28,20,405
Bihar,Kishanganj,2025-10-29,67,1045
Bihar,Kishanganj,2025-10-30,48,855
Bihar,Kishanganj,2025-10-31,59,1123
Bihar,Kishanganj,2025-11-01,42,732
Bihar,Kishanganj,2025-11-02,33,450
Bihar,Kishanganj,2025-11-03,57,1227
Bihar,Kishanganj,2025-11-04,96,1714
Bihar,Kishanganj,2025-11-05,73,1257
Bihar,Kishanganj,2025-11-06,37,738
Bihar,Kishanganj,2025-11-07,43,980
Bihar,Kishanganj,2025-11-08,28,777
Bihar,Kishanganj,2025-11-09,8,238
Bihar,Kishanganj,2025-11-10,28,627
Bihar,Kishanganj,2025-11-11,5,146
Bihar,Kishanganj,2025-11-12,27,517
Bihar,Kishanganj,2025-11-13,28,673
Bihar,Kishanganj,2025-11-14,21,393
Bihar,Kishanganj,2025-11-15,32,506
Bihar,Kishanganj,2025-11-16,16,226
Bihar,Kishanganj,2025-11-17,24,683
Bihar,Kishanganj,2025-11-18,17,266
Bihar,Kishanganj,2025-11-19,31,539
Bihar,Kishanganj,2025-11-25,10,59
Bihar,Kishanganj,2025-11-26,21,473
Bihar,Kishanganj,2025-11-27,56,951
Bihar,Kishanganj,2025-11-28,27,587
Bihar,Kishanganj,2025-11-29,30,509
Bihar,Kishanganj,2025-12-01,42,801
Bihar,Kishanganj,2025-12-02,22,497
Bihar,Kishanganj,2025-12-03,25,473
Bihar,Kishanganj,2025-12-04,31,751
Bihar,Kishanganj,2025-12-05,19,651
Bihar,Kishanganj,2025-12-06,29,600
Bihar,Kishanganj,2025-12-07,9,140
Bihar,Kishanganj,2025-12-08,30,718
Bihar,Kishanganj,2025-12-09,40,690
Bihar,Kishanganj,2025-12-10,26,717
Bihar,Kishanganj,2025-12-11,34,648
Bihar,Kishanganj,2025-12-12,25,634
Bihar,Kishanganj,2025-12-13,20,375
Bihar,Kishanganj,2025-12-14,9,188
Bihar,Kishanganj,2025-12-15,32,762
Bihar,Kishanganj,2025-12-16,22,712
Bihar,Kishanganj,2025-12-17,27,742
Bihar,Kishanganj,2025-12-18,28,422
Bihar,Kishanganj,2025-12-19,36,599
Bihar,Kishanganj,2025-12-20,24,363
Bihar,Kishanganj,2025-12-21,5,127
Bihar,Kishanganj,2025-12-22,36,588
Bihar,Kishanganj,2025-12-23,12,418
Bihar,Kishanganj,2025-12-24,32,543
Bihar,Kishanganj,2025-12-25,6,178
Bihar,Kishanganj,2025-12-26,37,609
Bihar,Kishanganj,2025-12-27,40,588
Bihar,Kishanganj,2025-12-28,10,136
Bihar,Kishanganj,2025-12-29,25,477
Bihar,Kishanganj,2025-12-31,41,857
Bihar,Kishanganj,2026-01-01,16,464
Bihar,Kishanganj,2026-01-02,25,289
Bihar,Kishanganj,2026-01-03,8,224
Bihar,Lakhisarai,2025-03-01,660,6341
Bihar,Lakhisarai,2025-09-01,29,576
Bihar,Lakhisarai,2025-09-02,45,395
Bihar,Lakhisarai,2025-09-03,49,580
Bihar,Lakhisarai,2025-09-04,26,314
Bihar,Lakhisarai,2025-09-05,11,249
Bihar,Lakhisarai,2025-09-06,53,756
Bihar,Lakhisarai,2025-09-07,10,132
Bihar,Lakhisarai,2025-09-08,53,930
Bihar,Lakhisarai,2025-09-09,51,798
Bihar,Lakhisarai,2025-09-10,45,927
Bihar,Lakhisarai,2025-09-11,54,685
Bihar,Lakhisarai,2025-09-12,42,871
Bihar,Lakhisarai,2025-09-13,46,503
Bihar,Lakhisarai,2025-09-14,6,103
Bihar,Lakhisarai,2025-09-15,27,541
Bihar,Lakhisarai,2025-09-16,24,605
Bihar,Lakhisarai,2025-09-17,21,397
Bihar,Lakhisarai,2025-09-18,39,614
Bihar,Lakhisarai,2025-09-19,53,798
Bihar,Lakhisarai,2025-09-20,57,1015
Bihar,Lakhisarai,2025-10-13,40,474
Bihar,Lakhisarai,2025-10-15,97,885
Bihar,Lakhisarai,2025-10-16,63,786
Bihar,Lakhisarai,2025-10-17,49,760
Bihar,Lakhisarai,2025-10-18,34,528
Bihar,Lakhisarai,2025-10-19,64,479
Bihar,Lakhisarai,2025-10-20,17,76
Bihar,Lakhisarai,2025-10-21,13,59
Bihar,Lakhisarai,2025-10-22,1,9
Bihar,Lakhisarai,2025-10-23,5,57
Bihar,Lakhisarai,2025-10-24,37,480
Bihar,Lakhisarai,2025-10-25,37,383
Bihar,Lakhisarai,2025-10-26,34,343
Bihar,Lakhisarai,2025-10-27,18,163
Bihar,Lakhisarai,2025-10-28,11,88
Bihar,Lakhisarai,2025-10-29,31,155
Bihar,Lakhisarai,2025-10-30,26,293
Bihar,Lakhisarai,2025-10-31,39,587
Bihar,Lakhisarai,2025-11-01,30,412
Bihar,Lakhisarai,2025-11-02,13,129
Bihar,Lakhisarai,2025-11-03,63,462
Bihar,Lakhisarai,2025-11-04,40,565
Bihar,Lakhisarai,2025-11-05,28,292
Bihar,Lakhisarai,2025-11-06,24,154
Bihar,Lakhisarai,2025-11-07,27,458
Bihar,Lakhisarai,2025-11-08,31,414
Bihar,Lakhisarai,2025-11-09,8,80
Bihar,Lakhisarai,2025-11-10,31,457
Bihar,Lakhisarai,2025-11-11,29,430
Bihar,Lakhisarai,2025-11-12,36,374
Bihar,Lakhisarai,2025-11-13,47,605
Bihar,Lakhisarai,2025-11-14,41,335
Bihar,Lakhisarai,2025-11-15,38,430
Bihar,Lakhisarai,2025-11-16,8,73
Bihar,Lakhisarai,2025-11-17,29,437
Bihar,Lakhisarai,2025-11-18,25,343
Bihar,Lakhisarai,2025-11-19,63,608
Bihar,Lakhisarai,2025-11-25,1,21
Bihar,Lakhisarai,2025-11-26,18,255
Bihar,Lakhisarai,2025-11-27,31,484
Bihar,Lakhisarai,2025-11-28,42,404
Bihar,Lakhisarai,2025-11-29,30,290
Bihar,Lakhisarai,2025-12-01,28,281
Bihar,Lakhisarai,2025-12-02,32,307
Bihar,Lakhisarai,2025-12-03,24,318
Bihar,Lakhisarai,2025-12-04,33,332
Bihar,Lakhisarai,2025-12-05,33,349
Bihar,Lakhisarai,2025-12-06,33,385
Bihar,Lakhisarai,2025-12-07,4,89
Bihar,Lakhisarai,2025-12-08,41,490
Bihar,Lakhisarai,2025-12-09,23,470
Bihar,Lakhisarai,2025-12-10,30,408
Bihar,Lakhisarai,2025-12-11,36,446
Bihar,Lakhisarai,2025-12-12,29,386
Bihar,Lakhisarai,2025-12-13,15,288
Bihar,Lakhisarai,2025-12-14,5,35
Bihar,Lakhisarai,2025-12-15,25,289
Bihar,Lakhisarai,2025-12-16,30,386
Bihar,Lakhisarai,2025-12-17,19,358
Bihar,Lakhisarai,2025-12-18,7,218
Bihar,Lakhisarai,2025-12-19,19,218
Bihar,Lakhisarai,2025-12-20,13,213
Bihar,Lakhisarai,2025-12-21,4,30
Bihar,Lakhisarai,2025-12-22,32,255
Bihar,Lakhisarai,2025-12-23,41,296
Bihar,Lakhisarai,2025-12-24,34,341
Bihar,Lakhisarai,2025-12-25,10,114
Bihar,Lakhisarai,2025-12-26,22,368
Bihar,Lakhisarai,2025-12-27,4,83
Bihar,Lakhisarai,2025-12-28,24,115
Bihar,Lakhisarai,2025-12-29,4,86
Bihar,Lakhisarai,2025-12-31,8,170
Bihar,Lakhisarai,2026-01-01,7,118
Bihar,Lakhisarai,2026-01-02,20,119
Bihar,Lakhisarai,2026-01-03,2,52
Bihar,Madhepura,2025-03-01,1247,15890
Bihar,Madhepura,2025-09-01,25,371
Bihar,Madhepura,2025-09-02,44,634
Bihar,Madhepura,2025-09-03,55,793
Bihar,Madhepura,2025-09-04,56,852
Bihar,Madhepura,2025-09-05,39,760
Bihar,Madhepura,2025-09-06,72,1465
Bihar,Madhepura,2025-09-07,28,438
Bihar,Madhepura,2025-09-08,70,1362
Bihar,Madhepura,2025-09-09,64,1533
Bihar,Madhepura,2025-09-10,84,1429
Bihar,Madhepura,2025-09-11,58,1064
Bihar,Madhepura,2025-09-12,65,1156
Bihar,Madhepura,2025-09-13,56,781
Bihar,Madhepura,2025-09-14,18,260
Bihar,Madhepura,2025-09-15,64,774
Bihar,Madhepura,2025-09-16,41,628
Bihar,Madhepura,2025-09-17,30,448
Bihar,Madhepura,2025-09-18,57,779
Bihar,Madhepura,2025-09-19,62,950
Bihar,Madhepura,2025-09-20,72,1148
Bihar,Madhepura,2025-10-13,51,912
Bihar,Madhepura,2025-10-15,100,1666
Bihar,Madhepura,2025-10-16,101,1646
Bihar,Madhepura,2025-10-17,79,1456
Bihar,Madhepura,2025-10-18,102,1373
Bihar,Madhepura,2025-10-19,89,1040
Bihar,Madhepura,2025-10-20,27,198
Bihar,Madhepura,2025-10-21,27,238
Bihar,Madhepura,2025-10-22,2,17
Bihar,Madhepura,2025-10-23,9,68
Bihar,Madhepura,2025-10-24,103,1124
Bihar,Madhepura,2025-10-25,75,919
Bihar,Madhepura,2025-10-26,77,1237
Bihar,Madhepura,2025-10-27,51,519
Bihar,Madhepura,2025-10-28,26,220
Bihar,Madhepura,2025-10-29,55,398
Bihar,Madhepura,2025-10-30,50,520
Bihar,Madhepura,2025-10-31,66,1020
Bihar,Madhepura,2025-11-01,70,841
Bihar,Madhepura,2025-11-02,27,367
Bihar,Madhepura,2025-11-03,93,1150
Bihar,Madhepura,2025-11-04,79,1364
Bihar,Madhepura,2025-11-05,49,767
Bihar,Madhepura,2025-11-06,48,351
Bihar,Madhepura,2025-11-07,22,700
Bihar,Madhepura,2025-11-08,23,732
Bihar,Madhepura,2025-11-09,21,214
Bihar,Madhepura,2025-11-10,40,652
Bihar,Madhepura,2025-11-11,30,618
Bihar,Madhepura,2025-11-12,33,487
Bihar,Madhepura,2025-11-13,59,599
Bihar,Madhepura,2025-11-14,53,471
Bihar,Madhepura,2025-11-15,54,563
Bihar,Madhepura,2025-11-16,23,187
Bihar,Madhepura,2025-11-17,50,791
Bihar,Madhepura,2025-11-18,23,381
Bihar,Madhepura,2025-11-19,36,444
Bihar,Madhepura,2025-11-25,5,43
Bihar,Madhepura,2025-11-26,13,272
Bihar,Madhepura,2025-11-27,63,957
Bihar,Madhepura,2025-11-28,41,577
Bihar,Madhepura,2025-11-29,36,438
Bihar,Madhepura,2025-12-01,62,876
Bihar,Madhepura,2025-12-02,37,556
Bihar,Madhepura,2025-12-03,37,504
Bihar,Madhepura,2025-12-04,41,773
Bihar,Madhepura,2025-12-05,40,659
Bihar,Madhepura,2025-12-06,38,679
Bihar,Madhepura,2025-12-07,25,281
Bihar,Madhepura,2025-12-08,54,719
Bihar,Madhepura,2025-12-09,59,760
Bihar,Madhepura,2025-12-10,55,779
Bihar,Madhepura,2025-12-11,48,785
Bihar,Madhepura,2025-12-12,54,805
Bihar,Madhepura,2025-12-13,44,613
Bihar,Madhepura,2025-12-14,12,188
Bihar,Madhepura,2025-12-15,39,627
Bihar,Madhepura,2025-12-16,35,857
Bihar,Madhepura,2025-12-17,55,845
Bihar,Madhepura,2025-12-18,46,748
Bihar,Madhepura,2025-12-19,25,447
Bihar,Madhepura,2025-12-20,43,455
Bihar,Madhepura,2025-12-21,14,132
Bihar,Madhepura,2025-12-22,30,276
Bihar,Madhepura,2025-12-23,42,551
Bihar,Madhepura,2025-12-24,33,486
Bihar,Madhepura,2025-12-25,15,282
Bihar,Madhepura,2025-12-26,30,752
Bihar,Madhepura,2025-12-27,20,492
Bihar,Madhepura,2025-12-28,27,175
Bihar,Madhepura,2025-12-29,46,293
Bihar,Madhepura,2025-12-31,18,422
Bihar,Madhepura,2026-01-01,15,285
Bihar,Madhepura,2026-01-02,23,166
Bihar,Madhepura,2026-01-03,6,107
Bihar,Madhubani,2025-03-01,2570,31798
Bihar,Madhubani,2025-09-01,89,1072
Bihar,Madhubani,2025-09-02,175,1472
Bihar,Madhubani,2025-09-03,82,952
Bihar,Madhubani,2025-09-04,131,1614
Bihar,Madhubani,2025-09-05,82,1295
Bihar,Madhubani,2025-09-06,118,2124
Bihar,Madhubani,2025-09-07,36,1001
Bihar,Madhubani,2025-09-08,135,2628
Bihar,Madhubani,2025-09-09,145,2617
Bihar,Madhubani,2025-09-10,115,2267
Bihar,Madhubani,2025-09-11,118,2004
Bihar,Madhubani,2025-09-12,135,2119
Bihar,Madhubani,2025-09-13,70,1377
Bihar,Madhubani,2025-09-14,26,541
Bihar,Madhubani,2025-09-15,129,1492
Bihar,Madhubani,2025-09-16,78,1218
Bihar,Madhubani,2025-09-17,85,1066
Bihar,Madhubani,2025-09-18,102,1600
Bihar,Madhubani,2025-09-19,112,1777
Bihar,Madhubani,2025-09-20,94,1827
Bihar,Madhubani,2025-10-13,91,1578
Bihar,Madhubani,2025-10-15,239,3096
Bihar,Madhubani,2025-10-16,191,2506
Bihar,Madhubani,2025-10-17,144,2216
Bihar,Madhubani,2025-10-18,171,2142
Bihar,Madhubani,2025-10-19,159,1566
Bihar,Madhubani,2025-10-20,51,483
Bihar,Madhubani,2025-10-21,75,444
Bihar,Madhubani,2025-10-22,12,38
Bihar,Madhubani,2025-10-23,16,129
Bihar,Madhubani,2025-10-24,185,2052
Bihar,Madhubani,2025-10-25,80,1282
Bihar,Madhubani,2025-10-26,142,1909
Bihar,Madhubani,2025-10-27,65,702
Bihar,Madhubani,2025-10-28,53,474
Bihar,Madhubani,2025-10-29,80,907
Bihar,Madhubani,2025-10-30,136,1255
Bihar,Madhubani,2025-10-31,182,2002
Bihar,Madhubani,2025-11-01,129,1890
Bihar,Madhubani,2025-11-02,79,800
Bihar,Madhubani,2025-11-03,196,2545
Bihar,Madhubani,2025-11-04,166,2765
Bihar,Madhubani,2025-11-05,131,2138
Bihar,Madhubani,2025-11-06,133,1740
Bihar,Madhubani,2025-11-07,89,1842
Bihar,Madhubani,2025-11-08,75,1545
Bihar,Madhubani,2025-11-09,19,551
Bihar,Madhubani,2025-11-10,61,1327
Bihar,Madhubani,2025-11-11,19,415
Bihar,Madhubani,2025-11-12,56,1407
Bihar,Madhubani,2025-11-13,140,1512
Bihar,Madhubani,2025-11-14,133,1144
Bihar,Madhubani,2025-11-15,150,1644
Bihar,Madhubani,2025-11-16,48,483
Bihar,Madhubani,2025-11-17,155,1702
Bihar,Madhubani,2025-11-18,80,1081
Bihar,Madhubani,2025-11-19,113,1550
Bihar,Madhubani,2025-11-25,21,188
Bihar,Madhubani,2025-11-26,34,675
Bihar,Madhubani,2025-11-27,111,1580
Bihar,Madhubani,2025-11-28,107,1254
Bihar,Madhubani,2025-11-29,88,1063
Bihar,Madhubani,2025-12-01,147,2031
Bihar,Madhubani,2025-12-02,96,1342
Bihar,Madhubani,2025-12-03,92,1347
Bihar,Madhubani,2025-12-04,87,1578
Bihar,Madhubani,2025-12-05,88,1321
Bihar,Madhubani,2025-12-06,104,1462
Bihar,Madhubani,2025-12-07,33,472
Bihar,Madhubani,2025-12-08,101,1516
Bihar,Madhubani,2025-12-09,118,1538
Bihar,Madhubani,2025-12-10,106,1536
Bihar,Madhubani,2025-12-11,99,1366
Bihar,Madhubani,2025-12-12,84,1352
Bihar,Madhubani,2025-12-13,58,1001
Bihar,Madhubani,2025-12-14,27,337
Bihar,Madhubani,2025-12-15,76,1107
Bihar,Madhubani,2025-12-16,96,1428
Bihar,Madhubani,2025-12-17,84,1232
Bihar,Madhubani,2025-12-18,83,1038
Bihar,Madhubani,2025-12-19,41,756
Bihar,Madhubani,2025-12-20,60,648
Bihar,Madhubani,2025-12-21,17,285
Bihar,Madhubani,2025-12-22,49,577
Bihar,Madhubani,2025-12-23,57,996
Bihar,Madhubani,2025-12-24,73,1082
Bihar,Madhubani,2025-12-25,22,523
Bihar,Madhubani,2025-12-26,67,1157
Bihar,Madhubani,2025-12-27,30,605
Bihar,Madhubani,2025-12-28,55,521
Bihar,Madhubani,2025-12-29,61,842
Bihar,Madhubani,2025-12-31,44,1075
Bihar,Madhubani,2026-01-01,31,560
Bihar,Madhubani,2026-01-02,74,595
Bihar,Madhubani,2026-01-03,9,262
Bihar,Monghyr,2025-09-01,0,5
Bihar,Monghyr,2025-09-02,0,1
Bihar,Monghyr,2025-09-03,0,4
Bihar,Monghyr,2025-09-04,0,2
Bihar,Monghyr,2025-09-05,0,1
Bihar,Monghyr,2025-09-06,0,2
Bihar,Monghyr,2025-09-08,0,11
Bihar,Monghyr,2025-09-09,0,3
Bihar,Monghyr,2025-09-10,0,4
Bihar,Monghyr,2025-09-11,0,10
Bihar,Monghyr,2025-09-12,0,6
Bihar,Monghyr,2025-09-13,0,3
Bihar,Monghyr,2025-09-15,0,11
Bihar,Monghyr,2025-09-16,0,5
Bihar,Monghyr,2025-09-17,0,3
Bihar,Monghyr,2025-09-18,0,4
Bihar,Monghyr,2025-09-19,0,3
Bihar,Monghyr,2025-09-20,0,4
Bihar,Monghyr,2025-10-13,0,1
Bihar,Monghyr,2025-10-15,0,8
Bihar,Monghyr,2025-10-17,0,6
Bihar,Monghyr,2025-10-18,0,4
Bihar,Monghyr,2025-10-19,0,2
Bihar,Monghyr,2025-10-20,0,1
Bihar,Monghyr,2025-10-24,0,5
Bihar,Monghyr,2025-10-26,0,2
Bihar,Monghyr,2025-10-27,2,2
Bihar,Monghyr,2025-10-30,0,2
Bihar,Monghyr,2025-10-31,0,5
Bihar,Monghyr,2025-11-01,0,5
Bihar,Monghyr,2025-11-02,0,2
Bihar,Monghyr,2025-11-03,0,4
Bihar,Monghyr,2025-11-04,0,6
Bihar,Monghyr,2025-11-05,0,2
Bihar,Monghyr,2025-11-06,0,1
Bihar,Monghyr,2025-11-07,1,0
Bihar,Monghyr,2025-11-08,0,2
Bihar,Monghyr,2025-11-10,0,6
Bihar,Monghyr,2025-11-11,0,5
Bihar,Monghyr,2025-11-12,0,4
Bihar,Monghyr,2025-11-13,0,4
Bihar,Monghyr,2025-11-14,0,2
Bihar,Monghyr,2025-11-15,0,1
Bihar,Monghyr,2025-11-17,0,5
Bihar,Monghyr,2025-11-18,0,6
Bihar,Monghyr,2025-11-19,0,4
Bihar,Monghyr,2025-11-26,0,4
Bihar,Monghyr,2025-11-27,0,2
Bihar,Monghyr,2025-11-28,0,2
Bihar,Monghyr,2025-11-29,0,3
Bihar,Monghyr,2025-12-01,0,4
Bihar,Monghyr,2025-12-02,0,4
Bihar,Monghyr,2025-12-03,0,4
Bihar,Monghyr,2025-12-04,0,7
Bihar,Monghyr,2025-12-05,0,4
Bihar,Monghyr,2025-12-06,0,5
Bihar,Monghyr,2025-12-07,0,3
Bihar,Monghyr,2025-12-08,0,3
Bihar,Monghyr,2025-12-09,0,7
Bihar,Monghyr,2025-12-10,0,3
Bihar,Monghyr,2025-12-11,0,5
Bihar,Monghyr,2025-12-12,0,6
Bihar,Monghyr,2025-12-13,0,2
Bihar,Monghyr,2025-12-14,0,5
Bihar,Monghyr,2025-12-15,0,5
Bihar,Monghyr,2025-12-16,0,3
Bihar,Monghyr,2025-12-17,1,5
Bihar,Monghyr,2025-12-18,0,2
Bihar,Monghyr,2025-12-19,0,2
Bihar,Monghyr,2025-12-20,0,3
Bihar,Monghyr,2025-12-21,0,4
Bihar,Monghyr,2025-12-22,0,1
Bihar,Monghyr,2025-12-23,0,1
Bihar,Monghyr,2025-12-25,0,4
Bihar,Monghyr,2025-12-26,0,3
Bihar,Monghyr,2025-12-27,0,5
Bihar,Monghyr,2025-12-28,0,2
Bihar,Monghyr,2025-12-29,0,2
Bihar,Monghyr,2025-12-31,0,4
Bihar,Monghyr,2026-01-01,0,4
Bihar,Monghyr,2026-01-02,0,1
Bihar,Munger,2025-03-01,642,7913
Bihar,Munger,2025-09-01,31,691
Bihar,Munger,2025-09-02,28,505
Bihar,Munger,2025-09-03,30,534
Bihar,Munger,2025-09-04,37,457
Bihar,Munger,2025-09-05,16,440
Bihar,Munger,2025-09-06,49,591
Bihar,Munger,2025-09-07,16,205
Bihar,Munger,2025-09-08,57,805
Bihar,Munger,2025-09-09,66,749
Bihar,Munger,2025-09-10,50,779
Bihar,Munger,2025-09-11,44,651
Bihar,Munger,2025-09-12,41,727
Bihar,Munger,2025-09-13,25,420
Bihar,Munger,2025-09-14,11,126
Bihar,Munger,2025-09-15,47,568
Bihar,Munger,2025-09-16,31,604
Bihar,Munger,2025-09-17,17,282
Bihar,Munger,2025-09-18,43,747
Bihar,Munger,2025-09-19,31,789
Bihar,Munger,2025-09-20,40,666
Bihar,Munger,2025-10-13,34,459
Bihar,Munger,2025-10-15,68,864
Bihar,Munger,2025-10-16,75,738
Bihar,Munger,2025-10-17,36,551
Bihar,Munger,2025-10-18,33,521
Bihar,Munger,2025-10-19,34,476
Bihar,Munger,2025-10-20,7,69
Bihar,Munger,2025-10-21,5,49
Bihar,Munger,2025-10-22,1,11
Bihar,Munger,2025-10-23,6,25
Bihar,Munger,2025-10-24,34,481
Bihar,Munger,2025-10-25,42,324
Bihar,Munger,2025-10-26,30,314
Bihar,Munger,2025-10-27,18,141
Bihar,Munger,2025-10-28,6,78
Bihar,Munger,2025-10-29,21,152
Bihar,Munger,2025-10-30,33,334
Bihar,Munger,2025-10-31,42,486
Bihar,Munger,2025-11-01,31,334
Bihar,Munger,2025-11-02,23,131
Bihar,Munger,2025-11-03,40,535
Bihar,Munger,2025-11-04,53,717
Bihar,Munger,2025-11-05,39,369
Bihar,Munger,2025-11-06,23,197
Bihar,Munger,2025-11-07,20,383
Bihar,Munger,2025-11-08,24,335
Bihar,Munger,2025-11-09,5,104
Bihar,Munger,2025-11-10,26,482
Bihar,Munger,2025-11-11,34,426
Bihar,Munger,2025-11-12,23,433
Bihar,Munger,2025-11-13,48,544
Bihar,Munger,2025-11-14,33,262
Bihar,Munger,2025-11-15,44,427
Bihar,Munger,2025-11-16,12,94
Bihar,Munger,2025-11-17,32,424
Bihar,Munger,2025-11-18,22,258
Bihar,Munger,2025-11-19,32,456
Bihar,Munger,2025-11-25,7,54
Bihar,Munger,2025-11-26,14,192
Bihar,Munger,2025-11-27,32,431
Bihar,Munger,2025-11-28,27,330
Bihar,Munger,2025-11-29,34,320
Bihar,Munger,2025-12-01,46,506
Bihar,Munger,2025-12-02,27,361
Bihar,Munger,2025-12-03,20,362
Bihar,Munger,2025-12-04,19,416
Bihar,Munger,2025-12-05,26,348
Bihar,Munger,2025-12-06,18,386
Bihar,Munger,2025-12-07,8,132
Bihar,Munger,2025-12-08,41,553
Bihar,Munger,2025-12-09,39,462
Bihar,Munger,2025-12-10,29,492
Bihar,Munger,2025-12-11,34,427
Bihar,Munger,2025-12-12,35,518
Bihar,Munger,2025-12-13,14,237
Bihar,Munger,2025-12-14,6,73
Bihar,Munger,2025-12-15,22,311
Bihar,Munger,2025-12-16,51,535
Bihar,Munger,2025-12-17,32,462
Bihar,Munger,2025-12-18,25,393
Bihar,Munger,2025-12-19,37,235
Bihar,Munger,2025-12-20,20,192
Bihar,Munger,2025-12-21,3,31
Bihar,Munger,2025-12-22,28,315
Bihar,Munger,2025-12-23,20,266
Bihar,Munger,2025-12-24,13,264
Bihar,Munger,2025-12-25,1,124
Bihar,Munger,2025-12-26,22,247
Bihar,Munger,2025-12-27,13,198
Bihar,Munger,2025-12-28,18,125
Bihar,Munger,2025-12-29,23,209
Bihar,Munger,2025-12-31,10,207
Bihar,Munger,2026-01-01,11,179
Bihar,Munger,2026-01-02,19,226
Bihar,Munger,2026-01-03,3,76
Bihar,Muzaffarpur,2025-03-01,3297,31821
Bihar,Muzaffarpur,2025-09-01,158,1700
Bihar,Muzaffarpur,2025-09-02,149,1533
Bihar,Muzaffarpur,2025-09-03,120,1373
Bihar,Muzaffarpur,2025-09-04,149,1841
Bihar,Muzaffarpur,2025-09-05,92,1618
Bihar,Muzaffarpur,2025-09-06,157,2083
Bihar,Muzaffarpur,2025-09-07,49,1095
Bihar,Muzaffarpur,2025-09-08,185,2554
Bihar,Muzaffarpur,2025-09-09,177,2947
Bihar,Muzaffarpur,2025-09-10,175,2947
Bihar,Muzaffarpur,2025-09-11,134,2636
Bihar,Muzaffarpur,2025-09-12,215,3034
Bihar,Muzaffarpur,2025-09-13,98,1624
Bihar,Muzaffarpur,2025-09-14,74,1067
Bihar,Muzaffarpur,2025-09-15,159,2268
Bihar,Muzaffarpur,2025-09-16,125,2213
Bihar,Muzaffarpur,2025-09-17,64,1262
Bihar,Muzaffarpur,2025-09-18,151,2450
Bihar,Muzaffarpur,2025-09-19,112,2108
Bihar,Muzaffarpur,2025-09-20,158,3270
Bihar,Muzaffarpur,2025-10-13,51,1427
Bihar,Muzaffarpur,2025-10-15,254,3396
Bihar,Muzaffarpur,2025-10-16,226,3029
Bihar,Muzaffarpur,2025-10-17,141,2460
Bihar,Muzaffarpur,2025-10-18,161,2231
Bihar,Muzaffarpur,2025-10-19,205,2141
Bihar,Muzaffarpur,2025-10-20,45,583
Bihar,Muzaffarpur,2025-10-21,48,408
Bihar,Muzaffarpur,2025-10-22,3,46
Bihar,Muzaffarpur,2025-10-23,25,151
Bihar,Muzaffarpur,2025-10-24,191,2731
Bihar,Muzaffarpur,2025-10-25,134,1758
Bihar,Muzaffarpur,2025-10-26,125,1973
Bihar,Muzaffarpur,2025-10-27,83,846
Bihar,Muzaffarpur,2025-10-28,43,381
Bihar,Muzaffarpur,2025-10-29,94,783
Bihar,Muzaffarpur,2025-10-30,121,1220
Bihar,Muzaffarpur,2025-10-31,150,2141
Bihar,Muzaffarpur,2025-11-01,168,2409
Bihar,Muzaffarpur,2025-11-02,81,1324
Bihar,Muzaffarpur,2025-11-03,182,2653
Bihar,Muzaffarpur,2025-11-04,128,2822
Bihar,Muzaffarpur,2025-11-05,149,2001
Bihar,Muzaffarpur,2025-11-06,135,1048
Bihar,Muzaffarpur,2025-11-07,83,1721
Bihar,Muzaffarpur,2025-11-08,80,1573
Bihar,Muzaffarpur,2025-11-09,31,859
Bihar,Muzaffarpur,2025-11-10,91,1792
Bihar,Muzaffarpur,2025-11-11,101,1826
Bihar,Muzaffarpur,2025-11-12,79,1450
Bihar,Muzaffarpur,2025-11-13,139,1685
Bihar,Muzaffarpur,2025-11-14,133,1288
Bihar,Muzaffarpur,2025-11-15,119,1533
Bihar,Muzaffarpur,2025-11-16,58,534
Bihar,Muzaffarpur,2025-11-17,168,1914
Bihar,Muzaffarpur,2025-11-18,83,1105
Bihar,Muzaffarpur,2025-11-19,124,1853
Bihar,Muzaffarpur,2025-11-25,32,226
Bihar,Muzaffarpur,2025-11-26,52,734
Bihar,Muzaffarpur,2025-11-27,124,2006
Bihar,Muzaffarpur,2025-11-28,80,1329
Bihar,Muzaffarpur,2025-11-29,96,1319
Bihar,Muzaffarpur,2025-12-01,227,2514
Bihar,Muzaffarpur,2025-12-02,123,1961
Bihar,Muzaffarpur,2025-12-03,106,1496
Bihar,Muzaffarpur,2025-12-04,83,1651
Bihar,Muzaffarpur,2025-12-05,83,1447
Bihar,Muzaffarpur,2025-12-06,109,1539
Bihar,Muzaffarpur,2025-12-07,48,748
Bihar,Muzaffarpur,2025-12-08,89,1684
Bihar,Muzaffarpur,2025-12-09,116,1776
Bihar,Muzaffarpur,2025-12-10,99,1537
Bihar,Muzaffarpur,2025-12-11,115,1667
Bihar,Muzaffarpur,2025-12-12,102,1565
Bihar,Muzaffarpur,2025-12-13,79,1151
Bihar,Muzaffarpur,2025-12-14,33,548
Bihar,Muzaffarpur,2025-12-15,76,1312
Bihar,Muzaffarpur,2025-12-16,110,1858
Bihar,Muzaffarpur,2025-12-17,82,1581
Bihar,Muzaffarpur,2025-12-18,78,1316
Bihar,Muzaffarpur,2025-12-19,87,951
Bihar,Muzaffarpur,2025-12-20,70,718
Bihar,Muzaffarpur,2025-12-21,31,438
Bihar,Muzaffarpur,2025-12-22,47,841
Bihar,Muzaffarpur,2025-12-23,76,1177
Bihar,Muzaffarpur,2025-12-24,87,1215
